id,ACTION
1,0.5505322081045368
2,0.9649166790766962
3,0.9498826700217067
4,0.9823161291112317
5,0.9662371864051743
6,0.9754066168820223
7,0.9670487296119541
8,0.987470387051175
9,0.9425922686954046
10,0.9134214475404239
11,0.8809216269068457
12,0.9558981462211228
13,0.9487726952624564
14,0.9212659546471538
15,0.9183275540751277
16,0.9382911344404189
17,0.9460642281025228
18,0.9709929956014574
19,0.9531502590466673
20,0.9808652409552636
21,0.9718484971975093
22,0.9022968612527074
23,0.8686447168457266
24,0.7799361965564038
25,0.8729397947805633
26,0.9073780519491451
27,0.9439554979088868
28,0.5917875293788352
29,0.9812650916190666
30,0.8943303447753972
31,0.9961828259018196
32,0.9529546092253689
33,0.9816071064519326
34,0.9665138593203113
35,0.9915274055260712
36,0.9270445177944893
37,0.9641125145042082
38,0.9317256799588317
39,0.9220469877084061
40,0.9505161011290155
41,0.7017171908388199
42,0.9513252115376163
43,0.8820281922743786
44,0.9944016687849042
45,0.9692622113657287
46,0.9398623410898471
47,0.9886055379078339
48,0.9040138321888613
49,0.9806952103711151
50,0.895815345784556
51,0.9953422986456117
52,0.9962484564451761
53,0.9954601189207227
54,0.9309892422982053
55,0.9669964498565928
56,0.844280452471497
57,0.9988321674176226
58,0.9676886921403661
59,0.9406233598961417
60,0.9298773912721678
61,0.9550723249495069
62,0.9459930314236494
63,0.7960662733517858
64,0.9785787358461043
65,0.9755602857956814
66,0.9734605529834123
67,0.9362600438369719
68,0.9715479667493752
69,0.9839520106941697
70,0.9196723024409192
71,0.9582120870406784
72,0.977118338919509
73,0.9264059157711906
74,0.9898671681635564
75,0.9740571591659181
76,0.923283465613402
77,0.9550409123279809
78,0.9378111712522358
79,0.9260575055114563
80,0.8874904215054862
81,0.9303173604659801
82,0.94577244519157
83,0.8652010500329391
84,0.973793757733579
85,0.9406537420185076
86,0.9214497015356214
87,0.9797677907979662
88,0.9313493303185827
89,0.9847511281402778
90,0.947676040215812
91,0.9766777033409949
92,0.9801591346181878
93,0.9518485902729249
94,0.95883393135697
95,0.979423541839181
96,0.9445592952888898
97,0.9402590737572422
98,0.9549821795481463
99,0.9439745618259993
100,0.9650646746836496
101,0.9619402023404401
