id,ACTION
1,0.6006626280827422
2,0.9980330754012235
3,0.9970515224373512
4,0.9917424159179598
5,0.9995907339753045
6,0.9953368581566078
7,0.9846684819499875
8,0.995418114777642
9,0.6591622782806101
10,0.9876910362865715
11,0.9716003424632461
12,0.9659738751568284
13,0.9689404442000357
14,0.9119269709017503
15,0.9279504707565518
16,0.9868621221454638
17,0.9206666634839645
18,0.9552220475805654
19,0.9952380508310761
20,0.9793789696041989
21,0.9698786451256646
22,0.9981103874446623
23,0.9669271678397335
24,0.9638468607818985
25,0.996542470851832
26,0.9543392393418574
27,0.9884346658474067
28,0.7484901827544541
29,0.9856282932908488
30,0.9852119062155736
31,0.9903323095371586
32,0.9876025932391498
33,0.9022765011046865
34,0.988848454263255
35,0.9932915520932363
36,0.9987645294247455
37,0.9904907161022138
38,0.9822316521931996
39,0.9207814200187723
40,0.8724228882064814
41,0.980329728311092
42,0.9814891394951597
43,0.9683937091438504
44,0.9942493044563696
45,0.9833086684500508
46,0.9799202374157979
47,0.9980975163169364
48,0.989807212425633
49,0.9982683281994994
50,0.9775160641037394
51,0.9448155520470007
52,0.9929974331833955
53,0.982237150688143
54,0.9916074050487311
55,0.9560720753933045
56,0.9419674799617793
57,0.9800217306784631
58,0.9967976750807114
59,0.9872532911906909
60,0.9681517338157365
61,0.9988184382399583
62,0.9019928080641918
63,0.9815022324815916
64,0.996650372284531
65,0.9949620713661405
66,0.9683941576834947
67,0.9552262122018501
68,0.9976689614657624
69,0.8909426624783516
70,0.8226343996101202
71,0.8718697295786073
72,0.9969164539565861
73,0.9991177011720537
74,0.9834658727831167
75,0.9953138330042198
76,0.9884238423205796
77,0.9864270432443266
78,0.706178238891592
79,0.454636363584108
80,0.9849740067718018
81,0.967906333566213
82,0.9903356225580213
83,0.9560956785462262
84,0.998950337535556
85,0.9777107914147001
86,0.9477950041734057
87,0.9801586678104738
88,0.9841657755359815
89,0.998267958521373
90,0.8842291097668262
91,0.9682592053689171
92,0.8948441759929213
93,0.9976291504085792
94,0.9007378864940233
95,0.9904106191098908
96,0.9592410509803247
97,0.7491341457374583
98,0.9236437616797217
99,0.9949738383825136
100,0.9845228849530079
101,0.9393525436994798
102,0.6672094497032202
103,0.9329626696047608
104,0.9703871980272204
105,0.5980892019779733
106,0.9939663990958078
107,0.9951850047049697
108,0.9612868948943303
109,0.9929640206633559
110,0.9805300317514634
111,0.8616871000951801
112,0.9042459607610721
113,0.9734003526938276
114,0.9696707871090886
115,0.9202785938013558
116,0.9900225932850355
117,0.9898920396595442
