id,ACTION
1,0.49021112581271686
2,0.5037694400279465
3,0.5022016447742413
4,0.5028804593268758
5,0.5034515345548788
6,0.5024250743704034
7,0.5026322606794322
8,0.5026348248009203
9,0.5014013769226151
10,0.5027722513382678
11,0.5027859018470607
12,0.5026551969052944
13,0.5018455395580308
14,0.5022304570090648
15,0.5025336632584967
16,0.5024613829299152
17,0.5030367204252804
18,0.5028387751232052
19,0.5027776581535811
20,0.5024447390797366
21,0.5029314151849318
22,0.5025826911602567
23,0.5023927067883165
24,0.5025187946537208
25,0.5028507340869368
26,0.5023645037015202
27,0.5028185148884888
28,0.5005203588886439
29,0.5022407073514579
30,0.503428878131021
31,0.5037498877046913
32,0.5024991443773982
33,0.5024065693347872
34,0.4992691360577264
35,0.5040741845758909
36,0.5026105565847468
37,0.5024524158782179
38,0.5023688735276588
39,0.4995927869643142
40,0.5027230968293359
41,0.5022045363698326
42,0.502382837227113
43,0.501988016896106
44,0.502538775952007
45,0.5024537124401022
46,0.50281878013941
47,0.5024903237280223
48,0.5010972044425549
49,0.502746166915034
50,0.5028194692582335
51,0.5023994780198435
52,0.5041861946616556
53,0.5051689804143682
54,0.5026223606053299
55,0.5032057105802227
56,0.5019303949003632
57,0.5028470543035625
58,0.5026154690523159
59,0.5022458625237624
60,0.502432383264103
61,0.502999025495861
62,0.5014891297869343
63,0.5006525535066384
64,0.502910041720701
65,0.5024841146687851
66,0.5026338955392569
67,0.5004837075052041
68,0.5030847397153615
69,0.5020979383437546
70,0.5008497493707248
71,0.5016330017077532
72,0.502612719411561
73,0.502693566410227
74,0.5028729500121542
75,0.5029026586552731
76,0.502443312546884
77,0.5024291909379587
78,0.4993657313605051
79,0.5010848115533731
80,0.5024398203644379
81,0.5026807618875855
82,0.503315922387204
83,0.502396557444011
84,0.5028435324717135
85,0.502799534525442
86,0.5013585324736306
87,0.502566358709791
88,0.5035697976621656
89,0.502789942768914
90,0.5025199080841617
91,0.502478362432463
92,0.5023657695745614
93,0.5026229511652371
94,0.5007487344367498
95,0.5027444778827502
96,0.5023337154480213
97,0.5010416211970601
98,0.5023510702170217
99,0.5025196837685237
100,0.5024646959220594
101,0.5033227655619315
102,0.495924487800458
103,0.5008056611544648
104,0.5023361269657423
105,0.5015808016000982
106,0.5024581089885518
107,0.5024350904910064
108,0.5011584764043436
109,0.5028501589777783
110,0.5028057939056823
111,0.5013034930506327
112,0.5025938689457542
113,0.5028808088664751
114,0.5024138862782364
115,0.5026157494304332
116,0.5031665916213605
117,0.5029144505387473
118,0.5025259256477681
119,0.5025842770585361
120,0.502445645046177
121,0.5026468949073518
122,0.5026139632040326
123,0.502319497139565
124,0.5021673888937073
125,0.5023954316539171
